Timestamp (us),Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g)
916798571,-48.955368,0.161102,-28.961720,0.549438,0.277621,0.938283
916801076,-52.604820,-0.203873,-30.890434,0.732523,0.252366,0.715612
916803581,-56.440334,1.923022,-32.497963,0.678004,0.360146,0.723429
916806087,-59.122360,5.264558,-33.070820,0.626204,0.470960,0.868911
916808592,-58.882339,7.452277,-32.510883,0.515680,0.493706,1.052951
916811097,-57.180050,7.938073,-31.422720,0.449047,0.379747,0.991899
916813621,-55.903896,8.057745,-30.274916,0.573445,0.405237,0.573742
916816114,-56.090572,9.695609,-29.353535,0.597577,0.493653,0.477705
916818613,-58.105991,13.154683,-28.594490,0.491777,0.426410,0.768553
916821118,-60.181984,16.857912,-28.075977,0.458583,0.351259,0.806715
916823624,-61.952942,19.953386,-27.502226,0.438315,0.332804,0.836413
916826129,-63.538921,21.895508,-27.361536,0.398246,0.278220,0.944835
916828634,-65.853470,22.438686,-27.591608,0.449064,0.226001,0.881638
916831139,-68.166985,22.130663,-27.888250,0.518920,0.321635,0.874518
916833645,-69.628006,20.910240,-27.709499,0.403022,0.480516,1.093189
916836150,-70.359489,19.445387,-26.868389,0.342243,0.479885,1.121160
916838655,-71.335258,18.588171,-26.022127,0.469667,0.290423,0.852835
916841161,-73.591171,19.736868,-25.581409,0.500813,0.247943,0.671881
916843666,-76.701073,22.953005,-25.486773,0.513600,0.303756,0.712951
916846171,-79.323792,26.109165,-25.333750,0.494561,0.183759,0.920179
916848676,-80.056381,27.140415,-25.081358,0.438010,0.191975,1.085045
916851182,-79.934593,26.165812,-24.664307,0.558984,0.355686,0.882879
916853687,-79.874825,25.250105,-23.822298,0.569896,0.341166,0.833743
916856192,-77.441460,24.580210,-22.320610,0.364537,0.196078,1.260560
916858698,-71.293488,23.064156,-20.111237,0.380565,0.205924,1.554985
916861203,-65.386047,19.420435,-18.279530,0.365867,0.311497,1.778446
916863708,-63.314045,15.527618,-17.102098,0.149779,-0.004925,1.451185
916866213,-61.180080,12.063212,-16.528067,0.122254,-0.341541,1.089929
916868719,-58.312572,7.508267,-16.570539,-0.052525,0.028284,1.905719
916871224,-57.332233,2.097872,-16.672594,-0.081410,0.434626,2.074211
916873729,-56.230907,-5.385173,-15.577256,0.143923,0.288454,1.456917
916876234,-48.315292,-10.977188,-12.190599,0.257393,0.125860,0.916331
916878740,-37.054264,-14.254389,-7.890952,0.342842,0.223832,0.681521
916881245,-32.008049,-12.613916,-4.806806,0.288583,0.122463,0.582678
916883750,-37.253700,-8.678103,-3.426268,0.142856,0.024503,0.649546
916886256,-43.410023,-5.592236,-2.896913,0.039233,-0.126837,0.987358
916888761,-43.716557,-5.840017,-1.988262,0.208897,-0.177411,0.773482
916891266,-38.966862,-6.318938,-1.281855,0.527346,-0.167541,0.216502
916893772,-36.110062,-3.154527,-0.179266,0.636458,0.070239,0.228045
916896277,-37.273384,2.498731,-0.074834,0.299732,-0.117581,0.839310
916898782,-41.358646,7.478195,-0.388569,0.077595,-0.324315,1.159503
916901287,-45.193306,7.778754,-1.584551,-0.056829,0.114085,1.563727
916903793,-46.165310,3.881633,-1.002005,-0.214208,0.280455,1.706492
916906298,-40.317699,-2.380219,1.478410,-0.005490,-0.120320,1.014093
916908803,-29.786110,-6.083009,5.353479,0.301875,-0.223399,0.585749
916911309,-21.875710,-5.225719,8.179049,0.236843,-0.051032,1.060141
916913814,-22.671858,-2.797820,8.926364,-0.138040,-0.225089,2.076172
916916319,-23.337185,-5.289316,8.062801,-0.284967,-0.440534,2.328001
916918824,-13.704248,-12.502266,7.309852,0.096194,-0.489257,1.103633
916921330,0.189432,-19.162334,7.514799,0.373167,-0.016310,0.502992
916923835,3.296897,-19.884661,7.376978,0.250508,0.216094,1.017776
916926340,-5.535958,-17.590874,6.819649,0.039503,-0.182517,1.407558
916928846,-10.225281,-17.600147,6.533920,-0.009814,-0.317314,1.260427
916931351,-5.047915,-19.903685,7.468457,0.189038,0.118662,0.875776
916933856,0.125442,-20.508123,9.324121,0.312936,0.413099,0.688076
916936362,-1.284016,-17.479527,11.532700,0.093899,0.116270,0.790220
916938867,-3.728956,-13.722160,13.447134,-0.037421,-0.237887,1.170061
916941372,-2.697774,-12.325849,14.604768,0.039627,-0.248347,1.329716
916943877,0.165748,-13.475725,14.767947,0.091780,-0.128429,1.265147
916946386,3.884322,-15.411776,14.316297,0.124903,-0.215512,0.950773
916948888,7.419431,-16.496523,13.810658,0.111843,-0.152109,0.935900
916951393,8.760324,-16.187380,13.322907,0.040047,0.035136,1.304374
916953899,8.334429,-15.639190,12.904005,0.020461,-0.071284,1.298028
916956404,9.735232,-15.514401,12.899674,0.109768,-0.201780,0.991826
916958909,12.658277,-14.899643,12.893112,0.180110,-0.045859,0.899486
916961414,12.413649,-13.805203,12.841050,0.045535,0.157761,1.251255
916963920,10.524130,-12.836864,12.976066,0.009056,0.033035,1.163968
916966425,12.227561,-13.019306,13.877708,0.116426,-0.057218,0.880922
916968930,16.852972,-12.710665,15.256858,0.174186,0.096761,0.926743
916971436,19.649893,-10.397594,16.293104,0.226765,0.019389,0.834758
916973941,19.158010,-6.690038,16.623915,0.145360,-0.150259,0.930696
916976446,18.729181,-3.466090,16.284332,0.081998,-0.087545,1.260812
916978952,19.886734,-2.853774,15.920613,0.077708,-0.028897,1.282583
916981457,22.324678,-3.759552,15.662767,0.113119,-0.034928,1.039355
916983962,24.823168,-4.604885,15.526349,0.180957,-0.015884,0.905687
916986467,25.614750,-3.933336,15.346251,0.173801,0.071354,1.063244
916988973,25.308533,-2.474633,15.418196,0.119014,0.114301,1.141773
916991478,25.671345,-1.077026,15.911541,0.140345,0.122993,0.962912
916993983,26.093576,0.318171,17.010813,0.108472,0.219746,0.916677
916996489,24.322435,2.012019,18.241549,0.109183,0.222925,1.002592
916998994,21.455381,3.399563,19.413601,0.093189,0.062976,0.975127
917001499,20.234295,4.305788,20.212481,0.144481,-0.056290,0.855231
917004005,20.416008,4.852800,20.397474,0.147686,-0.022547,0.936446
917006510,19.868298,5.827211,19.800154,0.067435,-0.040711,1.074234
917009015,19.809525,6.500918,18.653370,0.054646,-0.239507,1.096108
917011520,22.492781,6.573370,17.310352,0.085644,-0.280423,1.049869
917014026,27.430525,5.860250,15.953473,0.041161,-0.089290,1.018249
917016531,31.574936,5.873897,14.907700,0.089958,0.053206,0.822240
917019036,32.915646,6.791990,14.242355,0.071042,0.090042,0.965627
917021541,32.427891,7.825827,14.008924,-0.038640,0.097299,1.387305
917024047,32.428093,7.338769,14.126754,-0.056311,0.124740,1.287575
917026552,32.976254,6.365124,14.542230,0.109021,0.280232,0.911570
917029058,32.303986,6.237903,15.513698,0.103229,0.375102,0.910287
917031563,29.193186,7.868428,16.627735,0.068164,0.189523,1.049556
917034068,26.327555,8.892844,17.372929,-0.036919,-0.021923,1.235865
917036573,26.205561,8.770425,17.493761,-0.029477,-0.037744,1.134968
917039079,27.121819,7.558404,16.936342,-0.010358,0.078042,1.004995
917041584,26.332500,7.439064,15.968581,0.094535,0.080639,0.863503
917044089,23.288778,8.166368,14.954493,0.040064,0.081817,0.989167
917046594,19.878263,9.743544,14.129552,0.048572,0.114636,1.057387
917049100,17.503077,10.165203,13.838239,-0.027550,0.164787,1.112839
917051605,17.441761,9.981592,14.079648,0.020211,0.150336,1.033094
917054110,20.059706,8.827855,15.031724,0.128304,0.102844,0.978224
917056615,23.530010,8.040947,15.983195,0.078102,0.126536,1.035230
917059134,24.687059,7.555728,16.278589,0.029781,0.049226,1.065116
917061627,23.409653,7.494836,15.616131,-0.039192,-0.078050,1.049338
917064131,22.133417,7.314090,14.528517,-0.067724,-0.013634,0.921996
917066637,21.648249,7.438454,13.621943,0.054426,0.187153,0.961195
917069142,20.369442,7.862580,13.326575,0.146245,0.302770,1.120305
917071647,19.029337,7.798494,13.391721,0.091654,0.215799,1.130525
917074153,18.113989,8.280947,13.883422,0.196729,0.182360,0.460729
917076658,17.501049,9.674324,14.865293,0.123658,0.457246,0.648202
917079163,16.216108,11.976689,16.280323,-0.037678,0.300010,1.002456
917081668,15.968286,13.126595,17.501602,-0.039744,0.002010,0.907046
917084174,17.062687,13.308458,18.226202,0.124004,0.061296,0.789293
917086679,16.635511,13.793537,18.352409,0.137474,0.297025,0.744399
917089184,13.040714,15.428573,18.134720,0.056106,0.205564,0.914388
917091690,8.654212,16.940187,17.919109,-0.109107,0.024818,1.188743
917094195,7.253813,16.572384,17.861124,-0.255303,0.072846,1.388536
917096700,11.094491,13.357635,17.824400,-0.376011,-0.087622,1.493073
917099205,16.093582,9.781854,17.477768,0.025132,-0.010666,1.055570
917101711,18.716972,7.845377,16.545252,0.088779,0.031514,1.089776
917104216,18.232122,8.092141,15.457686,-0.049233,0.065167,1.313938
917106721,16.590454,8.458960,14.132790,-0.159223,-0.084265,1.182572
917109226,14.279769,8.155776,12.684464,-0.093741,-0.053600,1.231521
917111732,12.335833,6.758940,11.166519,-0.130369,0.097964,1.190344
917114237,11.426425,5.119119,10.127965,0.002785,0.113577,0.807436
917116743,11.001565,4.816106,9.642496,0.132999,0.253888,0.481197
917119248,7.466683,7.119772,9.550488,0.060419,0.330217,0.720657
917121753,1.493898,10.146505,9.775666,-0.029544,0.227488,1.297018
917124258,-2.283201,10.075920,10.092283,-0.118814,0.039733,1.461489
917126763,-0.271031,7.159626,10.428133,0.039479,0.028450,0.790258
917129269,3.019195,5.402014,10.706714,0.353582,0.199178,0.135798
917131774,1.007359,7.709614,10.487843,0.229392,0.284507,0.674219
917134279,-5.389510,11.409488,9.506975,-0.040678,-0.100025,1.418107
917136785,-8.127214,12.018132,7.945374,-0.106260,-0.195146,1.346645
917139290,-4.040329,9.783144,6.459791,0.068636,-0.021963,0.678553
917141795,0.714853,8.765265,5.162076,0.172782,0.118261,0.514955
917144301,0.594094,10.472750,4.022745,0.099016,0.061942,0.890040
917146806,-1.415298,12.297114,3.012478,-0.083993,0.036548,1.211659
917149311,-1.718167,12.116523,2.406179,0.001251,0.088460,1.093943
917151816,-1.837958,10.596553,2.214156,-0.043040,0.307086,0.979688
917154322,-3.848271,9.860427,2.640794,-0.143071,0.315358,0.929593
917156827,-4.459146,9.124903,3.668401,-0.291280,0.087098,1.207775
917159332,-2.450685,7.908215,4.804149,-0.341773,0.209242,1.324739
917161837,-0.319681,6.571180,5.696136,-0.151914,0.299378,1.180887
917164343,-0.138112,5.533855,6.597458,-0.131898,0.257379,1.473844
917166848,1.141033,2.916952,7.665517,-0.413973,0.141098,1.813616
917169353,4.919980,-1.517869,8.469125,-0.294878,-0.018735,1.452269
917171859,8.031429,-6.071756,8.304521,-0.211222,-0.109695,1.154210
917174364,8.098889,-8.923972,6.829555,-0.441298,-0.277531,1.363067
917176869,6.461630,-10.499267,4.521214,-0.290734,-0.222711,1.416996
917179374,4.580635,-12.989170,2.631701,-0.209212,0.256771,1.492028
917181880,3.489587,-16.394411,1.884569,-0.196526,0.290659,1.403728
917184385,3.370035,-19.437138,2.227453,0.089655,0.038506,0.749585
917186890,1.846049,-19.686384,2.837534,0.150190,0.314758,0.772828
917189395,-2.056823,-16.961376,3.598464,0.156185,0.418942,1.017098
917191901,-4.559195,-14.538589,4.655160,-0.019447,0.141668,1.138043
917194406,-2.249564,-13.079601,6.050948,0.012919,-0.004532,0.632110
917196911,1.766107,-11.006556,6.959759,0.266321,0.193121,0.306076
917199417,1.762547,-7.296120,6.864462,-0.067909,0.180800,1.017913
917201922,0.542590,-2.305886,5.509683,-0.103263,-0.341119,0.398788
917204427,1.638969,1.717732,3.836467,-0.128328,0.079971,0.646557
917206933,4.439832,4.403103,3.117429,-0.362734,0.913019,1.418335
917209438,9.125110,4.710098,4.920659,-0.346397,0.936357,1.240653
917211943,15.509339,3.974020,9.801719,-0.382365,0.940591,0.762137
917214449,21.765736,4.567774,16.571646,-0.336368,1.350410,1.221166
917216954,23.697659,5.456660,23.177851,-0.511415,0.408157,1.686087
917219459,22.469990,4.219205,27.538136,-0.655092,0.300728,2.007292
917221964,19.424515,0.313095,29.158796,-0.170079,0.135509,1.820562
917224470,16.508621,-6.747656,28.938450,-0.625345,0.215205,1.888021
917226975,12.436460,-11.920541,27.523262,-0.469459,0.050852,1.037284
917229480,9.095080,-15.812557,25.629377,-0.135321,-0.179489,0.977367
917231985,4.716192,-15.445533,22.799242,-0.507342,-0.125230,1.175652
917234491,-2.158339,-14.532936,19.072945,-0.093246,-0.276362,1.398152
917236996,-8.848017,-16.236139,15.570153,-0.289616,0.339399,2.017487
917239501,-10.421724,-21.645157,13.780338,-0.343020,0.261416,1.419479
917242006,-7.796248,-27.599216,13.668374,0.325045,0.223019,0.158261
917244512,-11.696161,-27.001585,14.111348,0.645482,0.590577,-0.188975
917247017,-19.617117,-22.880934,13.502778,0.268014,0.123261,1.140159
917249522,-27.656769,-17.597618,11.144900,0.271598,-0.992961,0.318641
917252028,-34.844101,-9.754189,7.892500,0.924753,0.149816,-1.448334
917254533,-42.215530,-0.451271,4.590363,0.062274,0.350941,0.999380
917257038,-50.926296,7.753137,1.467376,-0.331249,-0.512837,1.029425
917259544,-57.498154,10.186369,-2.128190,0.081585,-0.051808,0.756371
917262049,-62.671116,12.558367,-4.880751,0.308000,-0.022496,0.237438
917264554,-64.738579,13.960942,-6.863609,-0.141279,-0.204786,1.811481
917267059,-58.519089,11.000926,-8.362179,-1.079723,-0.842010,2.367924
917269564,-47.053631,4.653992,-11.601151,-0.172968,-0.545415,1.604597
917272070,-42.655884,1.090091,-15.097509,-0.235367,-0.168250,0.176346
917274575,-42.465240,1.956994,-18.668520,-0.522194,0.047411,1.646637
917277080,-44.531525,3.361609,-21.136295,-0.511287,-1.147630,1.330953
917279586,-40.863857,-0.872685,-24.695242,-0.631391,-0.581396,2.263355
917282091,-35.546425,-7.653322,-29.308584,-0.232493,-0.794007,1.702659
917284596,-33.636780,-14.618990,-35.122883,0.038844,-0.342625,0.622219
917287102,-33.500397,-16.848103,-40.109489,-0.099963,-0.449709,1.039650
917289607,-34.222740,-17.200644,-43.443165,-0.160184,0.172785,1.141506
917292112,-32.331429,-15.728855,-45.319012,-0.316616,-0.363936,1.046804
917294617,-28.248314,-15.776928,-46.183144,0.144302,-0.180831,1.187419
917297123,-21.788555,-17.645487,-46.765732,-0.413073,0.115568,1.374049
917299628,-16.121777,-19.274080,-46.980011,-0.040775,-0.157353,0.059784
917302133,-13.808521,-19.575771,-46.323929,0.034991,0.511304,0.591205
917304639,-16.068544,-18.495024,-44.186417,-0.414418,0.853404,1.273143
917307144,-17.236629,-18.455156,-39.817429,-0.209151,0.539062,0.482745
917309649,-18.714876,-17.328884,-33.621216,0.135450,0.932189,0.344684
917312154,-21.720753,-14.813074,-26.015446,-0.146362,1.432626,1.023520
917314660,-24.972605,-11.631611,-17.737333,0.115712,0.776488,0.743885
917317165,-25.726395,-11.184930,-8.638977,0.080453,1.050286,1.304994
917319670,-23.735657,-13.163038,0.007931,-0.173321,1.195558,1.635526
917322176,-24.055187,-15.991949,7.263302,0.145393,0.144977,0.849121
917324681,-24.795073,-18.141350,11.797252,0.065314,-0.033399,1.074103
917327186,-22.665323,-19.419603,13.174584,0.026246,-0.453329,1.006435
917329692,-18.764585,-18.370808,11.712633,0.024856,-0.607803,0.140169
917332197,-16.447180,-12.755526,8.227513,0.227204,-0.293732,-0.122737
917334702,-17.422110,-3.497514,4.537608,0.052630,-0.059941,0.663419
917337207,-18.580318,3.992274,1.805889,-0.282059,-0.178262,1.104169
917339713,-15.107496,5.951369,0.594352,-0.277567,-0.121189,0.870490
917342218,-11.146854,4.378737,0.629271,0.238999,0.233728,0.516987
917344723,-12.243464,2.730861,1.409842,0.186696,0.337300,0.855552
917347229,-16.693037,3.020112,2.580098,0.151188,0.142011,0.723271
917349734,-20.840118,4.281360,4.180336,0.090469,0.180446,0.723085
917352239,-22.124006,5.427918,5.647904,-0.315450,0.084997,1.009236
917354744,-23.162594,6.699719,6.388041,-0.233691,-0.258622,0.751404
917357250,-25.475943,8.097924,5.315310,0.146573,-0.636499,1.024122
917359755,-27.416559,6.523983,2.523175,-0.251912,-0.471362,2.209575
917362260,-24.965309,1.437021,-1.400908,-0.334259,-0.585594,1.547367
917364766,-19.345451,-4.737295,-5.404972,0.141885,-0.569494,0.444925
917367271,-16.471439,-6.783141,-9.127530,-0.025339,-0.323348,0.980531
917369776,-16.339548,-6.704721,-13.249376,-0.377554,-0.755291,1.414620
917372281,-13.161752,-6.435978,-17.623671,-0.329071,-1.027342,0.761976
917374787,-7.486753,-6.344583,-21.887247,0.168426,-0.213869,0.620208
917377292,-5.167107,-4.320138,-24.791300,0.133464,0.213232,0.813089
917379797,-4.617599,-2.427927,-26.113678,-0.037308,-0.242106,0.743325
917382303,-2.303138,-1.448098,-26.479126,-0.098498,-0.427471,0.504823
917384808,0.256905,-2.048490,-26.977760,-0.004152,0.016862,1.080886
917387313,0.503187,-1.860645,-28.129070,-0.090947,-0.216316,0.790043
917389818,-0.468192,-1.187209,-29.696779,0.024739,-0.358426,0.381800
917392324,-1.137176,1.128246,-31.072292,-0.157994,0.006567,0.775076
917394829,-3.269910,3.985486,-31.893032,-0.077009,0.001981,0.877926
917397334,-6.802732,5.744334,-32.595020,-0.193119,-0.258660,1.217576
917399840,-8.565385,4.589142,-33.627018,-0.391764,-0.331566,1.331185
917402345,-8.559639,2.222829,-34.977131,-0.161606,-0.166952,0.781519
917404850,-9.956308,0.277310,-35.894779,-0.028161,0.129036,0.923180
917407355,-12.452198,-0.517927,-36.133526,-0.318129,0.208285,1.384927
917409861,-15.619691,-1.073690,-35.822563,-0.114659,-0.179146,0.958824
917412366,-16.106918,-2.415085,-35.284580,-0.244955,-0.019260,1.379677
917414871,-13.000233,-4.113563,-34.701824,-0.221356,-0.199585,1.321908
917417376,-8.794497,-7.084470,-34.677586,-0.147359,-0.396644,1.115283
917419882,-5.926140,-10.297588,-35.619930,-0.342528,-0.152723,1.627802
917422387,-5.795679,-14.730182,-37.288021,-0.150931,-0.147358,1.346652
917424892,-6.031269,-18.738121,-38.891167,-0.133270,-0.238809,0.833205
917427398,-5.174463,-20.922611,-39.637009,-0.037280,-0.061002,0.444666
917429903,-5.297589,-19.523804,-39.687393,0.021198,0.170454,0.566745
917432408,-6.825641,-15.576070,-39.169209,-0.041126,0.078239,0.685400
917434914,-5.675694,-10.955596,-38.110722,0.104471,0.044795,0.484687
917437419,-1.238695,-6.331293,-36.215790,0.164898,0.206248,0.421949
917439924,1.370680,-2.259995,-33.954239,0.041175,0.475799,0.805158
917442430,0.203566,1.010642,-31.320559,-0.005502,0.339437,0.965444
917444935,-1.084000,2.821107,-28.636013,0.043171,0.056005,0.589703
917447440,-1.395520,4.209818,-26.382353,0.007017,0.020993,0.815944
917449945,-4.688474,5.719059,-25.450335,-0.084474,0.007061,1.059069
917452451,-9.986610,6.440022,-26.153015,-0.174807,-0.345430,0.919664
917454956,-12.297710,7.110954,-27.836998,-0.089180,-0.479774,0.656408
917457461,-13.754314,6.811983,-29.834011,-0.011324,0.027371,1.038376
917459966,-14.907894,7.120353,-31.464212,-0.216464,0.076697,1.245031
917462472,-14.722395,7.186423,-32.616146,0.036027,-0.416230,0.626715
917464977,-13.866737,7.254256,-33.831173,-0.077608,-0.098086,1.496030
917467482,-14.958441,6.345884,-35.348873,-0.177904,0.100031,1.586334
917469988,-15.745957,5.498505,-36.746040,-0.081124,-0.286548,0.528179
917472493,-16.536982,7.021264,-37.702324,-0.094692,-0.077373,0.564663
917474998,-21.471783,10.359258,-38.630531,-0.361468,0.331659,1.676079
917477503,-27.928173,12.294497,-39.441658,-0.367212,-0.119284,1.599967
917480009,-27.011864,10.168670,-39.641766,-0.224197,-0.300546,1.232062
917482514,-19.760696,6.838937,-39.449497,-0.183511,0.134419,1.087636
917485019,-16.105280,5.630023,-39.289669,-0.106430,0.133726,0.831306
917487524,-17.750347,6.965859,-39.637924,-0.230682,-0.129187,1.095083
917490030,-18.967436,7.330578,-40.237019,-0.451378,-0.205654,1.514930
